"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","On time","16/10/2025","","","","","","0.000",""," OK ","15/10/2025","26/10/2025","","9","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","16/10/2025","","","","","","0.000",""," OK ","15/10/2025","26/10/2025","","9","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","16/10/2025","","","","","","0.000",""," OK ","15/10/2025","26/10/2025","","9","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","16/10/2025","","","","","","0.000",""," OK ","15/10/2025","26/10/2025","","9","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","16/10/2025","","","","","","0.000",""," OK ","15/10/2025","26/10/2025","","9","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","16/10/2025","","","","","","0.000",""," OK ","15/10/2025","26/10/2025","","9","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","On time","31/10/2025","","","","","","0.000",""," OK ","30/10/2025","05/11/2025","","4","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","1.739","","","","-1.739",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","31/10/2025","","","","","","0.000",""," OK ","10/30/25","21/11/2025","","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","3.693","","","","-3.693",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","31/10/2025","","","","","","0.000",""," OK ","10/30/25","21/11/2025","","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","4.315","","","","-4.315",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","1.332","","","","-1.332",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","2.506","","","","-2.506",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","3.138","","","","-3.138",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","2.960","","","","-2.960",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","4.396","","","","-4.396",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","6.217","","","","-6.217",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","0.246","","","","-0.246",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","0.341","","","","-0.341",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","13/11/2025","","","","","","0.000",""," OK ","11/12/25","04/12/2025","","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","0.084","","","","-0.084",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","0.105","","","","-0.105",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","16/11/2025","","","","","","0.000",""," OK ","11/15/25","07/12/2025","","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","Delay","23/11/2025","","0.268","","","","-0.268",""," Not yet ","22/11/2025","16/12/2025","16/12/2025","20","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
