"Công ty TNHH ASIANA GOLD","","","","","","","","","","","","","","","","","","","","","","Nấu mới","1012.83","1.519","","","","","","","","",""
"30/05/2026","Lê Văn Tùng","[DHAG-26/05/04]","NL24K","Nguyên liệu vàng 24K","","","24K","Xuất nấu mới","","20.01","","","","","","","","Xác định","Tháng 05"," Năm 2026","Tháng 05 Năm 2026","","5","N","Nấu mới","","750R","","DMM","","","",""
"30/05/2026","Lê Văn Tùng","[DHAG-26/05/04]","H534","Hội chế vàng hồng","","","H534","Xuất nấu mới","","6.66","","","","","","","","Xác định","Tháng 05"," Năm 2026","Tháng 05 Năm 2026","","5","N","Nấu mới","","750R","","DMM","","","",""
"30/05/2026","Lê Văn Tùng","[DHAG-26/05/04]","NL750R","Nguyên liệu vàng 750 hồng","","","18K","Nhập sau nấu mới","","","26.62","","","0.05","0.15%","0.040","0.010","Xác định","Tháng 05"," Năm 2026","Tháng 05 Năm 2026","","5","N","Nấu mới","","750R","T","DMM","","","",""
"02/06/2026","Lê Văn Tùng","TEST","BAC9999","Bạc9999","","","BAC9999","Xuất nấu mới","","35.44","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","5","N","Nấu mới","","BAC925","","DMM","","","",""
"02/06/2026","Lê Văn Tùng","TEST","EKT60","Hội chế bạc của Đô Thị Vàng","","","EKT60","Xuất nấu mới","","2.67","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","5","N","Nấu mới","","BAC925","","DMM","","","",""
"02/06/2026","Lê Văn Tùng","TEST","BAC92.5","Bạc 92.5","","","BAC92.5","Nhập sau nấu mới","","","37.53","","","0.58","0.13%","0.050","0.530","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","5","N","Nấu mới","","BAC925","T","DMM","","","",""
"03/06/2026","Lê Văn Tùng","PHÂN KIM","NL750W","Nguyên liệu vàng 750 trắng","","","18K","Xuất nấu lại","","77.50","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","5","O","Nấu quay đầu","","750W","","DMM","","","",""
"03/06/2026","Lê Văn Tùng","PHÂN KIM","NL750W","Nguyên liệu vàng 750 trắng","","","18K","Xuất nấu lại","","0.48","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","5","O","Nấu quay đầu","","750W","","DMM","","","",""
"03/06/2026","Lê Văn Tùng","PHÂN KIM","NL750W","Nguyên liệu vàng 750 trắng","","","18K","Nhập sau nấu lại","","","77.96","","","0.02","0.13%","0.101","-0.081","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","5","O","Nấu quay đầu","","750W","T","DMM","","","",""
"03/06/2026","Lương Trí Hiển","CHẤY BỘT BÀO","NLBOT23K","Nguyên liệu Bột Vàng 23K","","","23K","Xuất chấy bột","","6.97","","","","","","","","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","5","O","Nấu quay đầu","","","","DMM","","","",""
"03/06/2026","Lương Trí Hiển","CHẤY BỘT BÀO","NLBOT24K","Nguyên liệu Bột vàng 24K","","","24K","Xuất chấy bột","","3.28","","","","","","","","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","5","O","Nấu quay đầu","","","","DMM","","","",""
"03/06/2026","Lương Trí Hiển","CHẤY BỘT BÀO","NLBOT23K","Nguyên liệu Bột Vàng 23K","","","23K","Nhập sau chấy bột","","","6.96","","","0.01","0.13%","0.009","0.001","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","5","O","Nấu quay đầu","","","T","DMM","","","",""
"03/06/2026","Lương Trí Hiển","CHẤY BỘT BÀO","NLBOT24K","Nguyên liệu Bột vàng 24K","","","24K","Nhập sau chấy bột","","","3.23","","","0.05","0.13%","0.004","0.046","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","","T","DMM","","","",""
"03/06/2026","Lương Trí Hiển","NẤU BỘT BÀO","NLBOT23K","Nguyên liệu Bột Vàng 23K","","","23K","Xuất nấu bột","","6.96","","","","","","","","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","","","DMM","","","",""
"03/06/2026","Lương Trí Hiển","NẤU BỘT BÀO","NLBOT24K","Nguyên liệu Bột vàng 24K","","","24K","Xuất nấu bột","","3.23","","","","","","","","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","","","DMM","","","",""
"03/06/2026","Lương Trí Hiển","NẤU BỘT BÀO","NL23K","Nguyên liệu Vàng 23K","","","23K","Nhập sau nấu bột","","","6.90","","","0.06","0.13%","0.009","0.051","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","","T","DMM","","","",""
"03/06/2026","Lương Trí Hiển","NẤU BỘT BÀO","NL24K","Nguyên liệu vàng 24K","","","24K","Nhập sau nấu bột","","","3.22","","","0.01","0.13%","0.004","0.006","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","","T","DMM","","","",""
"03/06/2026","Lê Văn Tùng","[DHAG-25/10/06]","NL24K","Nguyên liệu vàng 24K","","","24K","Xuất nấu mới","","168.34","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"03/06/2026","Lê Văn Tùng","[DHAG-25/10/06]","BAC9999","Bạc9999","","","BAC9999","Xuất nấu mới","","22.44","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"03/06/2026","Lê Văn Tùng","[DHAG-25/10/06]","THAULA","Nguyên liệu Thau lá","","","","Xuất nấu mới","","2.81","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"03/06/2026","Lê Văn Tùng","[DHAG-25/10/06]","CU","Đồng bi","","","Cu","Xuất nấu mới","","30.84","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"03/06/2026","Lê Văn Tùng","[DHAG-25/10/06]","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu mới","","4.79","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","750Y","","DMM","","","",""
"03/06/2026","Lê Văn Tùng","[DHAG-25/10/06]","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu mới","","","228.40","","","0.82","0.15%","0.344","0.476","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","750Y","T","DMM","","","",""
"03/06/2026","Lê Văn Tùng","[DHAG-26/05/04]","NL24K","Nguyên liệu vàng 24K","","","24K","Xuất nấu mới","","29.07","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"03/06/2026","Lê Văn Tùng","[DHAG-26/05/04]","H534","Hội chế vàng hồng","","","H534","Xuất nấu mới","","9.70","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"03/06/2026","Lê Văn Tùng","[DHAG-26/05/04]","NL750R","Nguyên liệu vàng 750 hồng","","","18K","Xuất nấu mới","","1.56","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"03/06/2026","Lê Văn Tùng","[DHAG-26/05/04]","NL750R","Nguyên liệu vàng 750 hồng","","","18K","Nhập sau nấu mới","","","40.31","","","0.02","0.15%","0.060","-0.040","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","T","DMM","","","",""
"04/06/2026","Lê Văn Tùng","[DHAG-26/05/04]","NL750R","Nguyên liệu vàng 750 hồng","","","18K","Xuất nấu lại","","36.59","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","","","DMM","","","",""
"04/06/2026","Lê Văn Tùng","[DHAG-26/05/04]","NL750R","Nguyên liệu vàng 750 hồng","","","18K","Nhập sau nấu lại","","","10.40","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","","T","DMM","","","",""
"04/06/2026","Lê Văn Tùng","PHÂN KIM","NL750R","Nguyên liệu vàng 750 hồng","","","18K","Nhập sau nấu lại","","","26.18","","","0.01","0.13%","0.048","-0.038","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","","T","DMM","","","",""
"05/06/2026","Lê Văn Tùng","TỒN KHO","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu lại","","58.88","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","","DMM","","","",""
"05/06/2026","Lê Văn Tùng","TỒN KHO","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu lại","","","58.84","","","0.04","0.13%","0.077","-0.037","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","T","DMM","","","",""
"05/06/2026","Lê Văn Tùng","TỒN KHO","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu lại","","50.10","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","","DMM","","","",""
"05/06/2026","Lê Văn Tùng","TỒN KHO","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu lại","","","50.12","","","-0.02","0.13%","0.065","-0.085","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","T","DMM","","","",""
"05/06/2026","Lê Văn Tùng","TỒN KHO","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu lại","","52.60","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","","DMM","","","",""
"05/06/2026","Lê Văn Tùng","TỒN KHO","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu lại","","","52.54","","","0.06","0.13%","0.068","-0.008","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","T","DMM","","","",""
"05/06/2026","Lê Văn Tùng","[DHAG-25/10/06]","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu lại","","45.88","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","","DMM","","","",""
"05/06/2026","Lê Văn Tùng","[DHAG-25/10/06]","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu lại","","","45.79","","","0.09","0.13%","0.060","0.030","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","T","DMM","","","",""
"05/06/2026","Lê Văn Tùng","TỒN KHO","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu lại","","47.50","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","","DMM","","","",""
"05/06/2026","Lê Văn Tùng","TỒN KHO","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu lại","","","47.47","","","0.03","0.13%","0.062","-0.032","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","T","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-25/08/05]","NL24K","Nguyên liệu vàng 24K","","","24K","Xuất nấu mới","","3.22","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-25/08/05]","NL23K","Nguyên liệu Vàng 23K","","","23K","Xuất nấu mới","","6.90","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-25/08/05]","NL24K","Nguyên liệu vàng 24K","","","24K","Xuất nấu mới","","77.17","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-25/08/05]","CU","Đồng bi","","","Cu","Xuất nấu mới","","15.81","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-25/08/05]","THAULA","Nguyên liệu Thau lá","","","","Xuất nấu mới","","1.43","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-25/08/05]","BAC9999","Bạc9999","","","BAC9999","Xuất nấu mới","","11.51","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","","","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-25/08/05]","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu mới","","44.83","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","750Y","","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-25/08/05]","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu mới","","","160.38","","","0.49","0.15%","0.241","0.249","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","750Y","T","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-25/08/05]","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu lại","","160.33","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-25/08/05]","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu lại","","","160.12","","","0.21","0.13%","0.208","0.002","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","T","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-26/05/02]","BAC9999","Bạc9999","","","BAC9999","Xuất nấu mới","","95.23","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","BAC925","","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-26/05/02]","H449","Hội chế bạc của Otec","","","H449","Xuất nấu mới","","7.17","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","BAC925","","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-26/05/02]","BAC92.5","Bạc 92.5","","","BAC92.5","Nhập sau nấu mới","","","101.54","","","0.86","0.13%","0.133","0.727","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","BAC925","T","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-26/05/02]","BAC92.5","Bạc 92.5","","","BAC92.5","Xuất nấu lại","","101.54","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","BAC925","","DMM","","","",""
"06/06/2026","Lê Văn Tùng","[DHAG-26/05/02]","BAC92.5","Bạc 92.5","","","BAC92.5","Nhập sau nấu lại","","","101.49","","","0.05","0.11%","0.112","-0.062","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","BAC925","T","DMM","","","",""
"09/06/2026","Lê Văn Tùng","PHÂN KIM","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu lại","","104.05","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","","DMM","","","",""
"09/06/2026","Lê Văn Tùng","PHÂN KIM","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu lại","","","103.96","","","0.09","0.13%","0.135","-0.045","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","T","DMM","","","",""
"09/06/2026","Lương Trí Hiển","CHẤY BỘT BÀO","NLBOT750Y","Nguyên liệu Bột vàng 750 vàng","","","18K","Xuất chấy bột, hút sắt","","37.24","","","","","","","","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","","DMM","","","",""
"09/06/2026","Lương Trí Hiển","CHẤY BỘT BÀO","NLBOT750R","Nguyên liệu Bột vàng 750 hồng","","","18K","Xuất chấy bột, hút sắt","","0.29","","","","","","","","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","","","DMM","","","",""
"09/06/2026","Lương Trí Hiển","CHẤY BỘT BÀO","NLBOT750Y","Nguyên liệu Bột vàng 750 vàng","","","18K","Nhập sau chấy bột, hút sắt","","","37.55","","","-0.02","0.13%","0.049","-0.069","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","T","DMM","","","",""
"09/06/2026","Lương Trí Hiển","NẤU BỘT BÀO","NLBOT750Y","Nguyên liệu Bột vàng 750 vàng","","","18K","Xuất nấu bột","","37.55","","","","","","","","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","","DMM","","","",""
"09/06/2026","Lương Trí Hiển","NẤU BỘT BÀO","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu bột","","","36.53","","","1.02","0.13%","0.049","0.971","Treo nợ","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","T","DMM","","","",""
"10/06/2026","Lê Văn Tùng","TỒN KHO","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu lại","","24.13","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","","DMM","","","",""
"10/06/2026","Lê Văn Tùng","TỒN KHO","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu lại","","","24.08","","","0.05","0.13%","0.031","0.019","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","750Y","T","DMM","","","",""
"10/06/2026","Lê Văn Tùng","TEST","BAC92.5","Bạc 92.5","","","BAC92.5","Xuất nấu lại","","21.38","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","BAC925","","DMM","","","",""
"10/06/2026","Lê Văn Tùng","TEST","BAC92.5","Bạc 92.5","","","BAC92.5","Nhập sau nấu lại","","","21.60","","","-0.22","0.11%","0.024","-0.244","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","O","Nấu quay đầu","","BAC925","T","DMM","","","",""
"11/06/2026","Lê Văn Tùng","[DHAG-25/05/13]","BAC9999","Bạc9999","","","BAC9999","Xuất nấu mới","","280.37","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","BAC925","","DMM","","","",""
"11/06/2026","Lê Văn Tùng","[DHAG-25/05/13]","H449","Hội chế bạc của Otec","","","H449","Xuất nấu mới","","21.11","","","","","","","","Xác định","Tháng 06"," Năm 2026","Tháng 06 Năm 2026","","6","N","Nấu mới","","BAC925","","DMM","","","",""
